date,temp,flow,SRP,sun3d,sun,silicon,nitrate,chl,diatoms,p-chloro,n-chloro,totCyano,totCrypto,totPhyto
2015-05-11,14.5,0.937,271.0,5.6,8.4,5.57,29.28,3.9,226.0,3141.0,630.0,236.0,72.0,4305.0
2015-05-18,12.4,0.89,251.0,8.366666667,5.7,5.81,27.59,4.22,313.0,3708.0,1256.0,279.0,82.0,5638.0
2015-05-26,14.6,0.678,330.0,4.566666667,6.9,7.07,33.81,3.65,202.0,4497.0,1539.0,275.0,86.0,6599.0
2015-06-01,12.6,0.696,333.0,,,7.3,31.62,2.05,,,,,,
2015-06-08,16.7,0.543,330.0,9.9,8.9,7.81,29.18,3.78,144.0,1727.0,221.0,308.0,91.0,2491.0
2015-06-15,16.6,0.617,365.0,4.8,11.0,7.72,24.31,3.3,135.0,5132.0,370.0,164.0,82.0,5883.0
2015-06-22,15.6,0.496,431.0,4.6,7.2,7.9,27.34,2.0,130.0,1693.0,856.0,692.0,77.0,3448.0
2015-06-29,17.0,0.466,404.0,9.133333333,13.9,8.27,29.46,1.89,154.0,1159.0,294.0,394.0,107.0,2108.0
2015-07-06,17.0,0.458,476.0,7.366666667,6.7,8.69,29.76,1.37,144.0,1000.0,269.0,601.0,86.0,2100.0
2015-07-13,18.4,0.386,379.0,4.133333333,0.0,8.68,32.9,3.08,293.0,1188.0,433.0,558.0,52.0,2524.0
2015-07-20,18.1,0.326,363.0,8.4,2.9,9.23,34.74,2.42,245.0,914.0,313.0,486.0,86.0,2044.0
2015-07-27,16.0,0.565,365.0,3.5,1.2,8.1,20.71,2.01,164.0,1294.0,529.0,529.0,72.0,2588.0
2015-08-03,17.3,0.372,454.0,7.166666667,6.5,8.38,33.7,2.31,197.0,1063.0,255.0,928.0,30.0,2473.0
2015-08-10,18.2,0.339,439.0,6.333333333,1.9,7.75,33.58,3.6,236.0,2078.0,731.0,1524.0,159.0,4728.0
2015-08-17,16.5,0.399,433.0,4.766666667,4.0,7.97,24.56,1.83,231.0,909.0,284.0,595.0,44.0,2063.0
2015-08-24,17.5,0.46,387.0,4.666666667,0.0,7.23,25.51,4.2,130.0,1380.0,337.0,1471.0,178.0,3496.0
2015-09-01,16.2,0.536,450.0,1.533333333,4.2,8.3,34.64,2.34,72.0,938.0,236.0,587.0,102.0,1935.0
2015-09-07,14.7,0.373,411.0,8.566666667,10.6,7.86,35.25,1.36,96.0,962.0,274.0,381.0,77.0,1790.0
2015-09-14,15.2,0.412,383.0,0.1,0.0,7.11,36.09,2.06,135.0,1068.0,453.0,687.0,72.0,2415.0
2015-09-21,14.7,0.439,345.0,3.233333333,0.7,7.44,29.55,2.35,135.0,1063.0,289.0,658.0,62.0,2207.0
2015-09-28,13.4,0.399,424.0,8.4,8.5,7.89,34.26,1.78,96.0,568.0,158.0,721.0,38.0,1581.0
2015-10-05,14.0,0.438,391.0,3.8,0.0,6.77,32.38,2.07,202.0,1611.0,279.0,1405.0,19.0,3516.0
2015-10-12,12.8,0.418,357.0,3.266666667,7.2,7.59,30.39,1.32,58.0,871.0,144.0,394.0,62.0,1529.0
2015-10-19,12.7,0.402,416.0,0.0,0.0,7.73,37.82,1.57,82.0,1010.0,144.0,438.0,43.0,1717.0
2015-10-26,11.5,0.42,424.0,2.866666667,5.1,7.52,28.86,1.16,43.0,515.0,110.0,245.0,28.0,941.0
2015-11-02,12.5,0.473,389.0,3.066666667,2.2,8.09,26.86,1.58,67.0,452.0,115.0,250.0,30.0,914.0
2015-11-09,13.6,0.788,346.0,0.0,0.0,8.09,26.21,1.66,58.0,611.0,125.0,246.0,44.0,1084.0
2015-11-16,13.7,0.679,382.0,0.633333333,1.6,7.93,25.92,0.91,48.0,616.0,82.0,308.0,43.0,1097.0
2015-11-23,7.3,0.644,291.0,2.033333333,2.1,7.59,31.84,0.72,19.0,442.0,63.0,249.0,5.0,778.0
2015-11-30,11.0,1.23,264.0,0.2,0.0,7.15,31.03,2.02,96.0,866.0,110.0,379.0,125.0,1576.0
2015-12-07,13.0,0.871,257.0,0.533333333,1.6,7.68,34.01,0.93,53.0,577.0,163.0,357.0,25.0,1175.0
2015-12-14,11.0,1.38,294.0,0.0,0.0,6.81,28.24,1.22,34.0,875.0,163.0,525.0,111.0,1708.0
2016-01-14,10.1,4.85,207.0,0.966666667,2.9,7.05,40.9,4.83,96.0,3078.0,553.0,12212.0,428.0,16367.0
2016-01-11,8.6,5.7,188.0,0.966666667,2.9,6.67,32.22,4.17,,,,,,
2016-01-18,8.1,2.79,178.0,1.3,0.0,7.31,38.57,0.64,14.0,433.0,58.0,480.0,48.0,1033.0
2016-01-25,11.6,2.3,171.0,0.833333333,1.1,7.42,37.26,1.13,58.0,442.0,77.0,399.0,67.0,1043.0
2016-02-01,11.7,2.38,174.0,1.966666667,1.0,7.44,37.89,1.44,48.0,539.0,87.0,601.0,111.0,1386.0
2016-02-08,9.2,6.29,172.0,1.8,1.5,6.37,24.73,4.79,221.0,2006.0,438.0,2698.0,390.0,5753.0
2016-02-15,5.0,2.67,144.0,3.566666667,7.0,7.44,34.05,1.04,106.0,688.0,82.0,361.0,72.0,1309.0
2016-02-22,9.5,2.99,145.0,0.833333333,2.1,7.3,33.38,1.53,192.0,611.0,135.0,539.0,87.0,1564.0
2016-02-29,6.2,1.73,155.0,3.566666667,5.6,7.61,34.5,1.01,423.0,1236.0,97.0,366.0,29.0,2151.0
2016-03-07,6.1,1.61,157.0,4.233333333,8.4,7.27,34.39,2.76,337.0,1279.0,178.0,337.0,29.0,2160.0
2016-03-14,7.9,2.44,133.0,5.9,9.3,6.75,33.07,1.8,390.0,428.0,120.0,279.0,110.0,1327.0
2016-03-21,8.6,1.75,151.0,1.966666667,3.6,6.89,34.32,3.28,467.0,712.0,241.0,418.0,15.0,1853.0
2016-03-29,8.3,6.64,194.0,6.266666667,5.7,6.61,31.39,14.29,880.0,2035.0,1236.0,1207.0,361.0,5719.0
2016-04-04,10.7,2.25,140.0,,,6.1,31.36,3.66,,,,,,
2016-04-11,9.5,4.15,121.0,4.033333333,0.5,4.73,27.63,9.73,2217.0,1433.0,1313.0,255.0,95.0,5313.0
2016-04-18,9.2,2.57,153.0,5.333333333,2.8,6.04,30.08,5.36,948.0,962.0,813.0,153.0,87.0,2963.0
2016-04-25,9.7,1.89,146.0,5.433333333,3.0,5.24,28.26,5.8,895.0,1044.0,625.0,140.0,62.0,2766.0
2016-05-03,11.9,1.48,149.0,5.9,8.0,4.14,30.27,10.19,1626.0,1135.0,645.0,115.0,87.0,3608.0
2016-05-09,15.9,1.32,183.0,6.633333333,1.9,4.49,28.62,12.66,885.0,1486.0,630.0,317.0,81.0,3399.0
2016-05-16,13.6,1.82,180.0,11.0,11.6,7.22,28.87,3.29,1477.0,1366.0,4127.0,125.0,77.0,7172.0
2016-05-23,13.4,1.46,210.0,5.566666667,12.4,7.35,28.23,6.29,1429.0,1140.0,3391.0,140.0,68.0,6168.0
2016-05-31,13.0,1.15,248.0,2.333333333,0.0,7.56,30.11,16.6,337.0,1429.0,731.0,168.0,97.0,2762.0
2016-06-06,16.5,1.0,234.0,7.0,12.0,8.25,28.97,2.9,120.0,880.0,322.0,83.0,72.0,1477.0
2016-06-13,15.7,1.02,279.0,1.433333333,0.8,8.81,28.1,4.43,125.0,760.0,894.0,111.0,62.0,1952.0
2016-06-20,15.9,1.89,219.0,2.866666667,3.5,7.07,21.0,5.4,111.0,2073.0,890.0,261.0,164.0,3499.0
2016-06-27,15.8,1.85,282.0,3.8,4.9,8.5,29.09,5.82,168.0,2184.0,1111.0,198.0,135.0,3796.0
2016-07-04,15.4,1.0,251.0,7.9,3.4,8.3,27.54,1.37,63.0,2636.0,365.0,163.0,48.0,3275.0
2016-07-11,17.3,0.697,295.0,4.366666667,7.1,8.87,31.57,2.04,164.0,712.0,269.0,116.0,15.0,1276.0
2016-07-18,18.8,0.673,309.0,8.2,10.1,8.6,28.54,1.94,207.0,2054.0,284.0,303.0,58.0,2906.0
2016-07-25,17.6,0.585,321.0,6.966666667,7.1,9.14,26.05,1.37,139.0,1606.0,240.0,289.0,58.0,2332.0
2016-08-01,16.1,0.508,327.0,3.9,0.0,9.14,30.29,2.03,135.0,1424.0,342.0,235.0,19.0,2155.0
2016-08-08,17.1,0.482,340.0,10.2,10.3,8.94,27.52,1.38,164.0,933.0,241.0,149.0,29.0,1516.0
2016-08-15,16.8,0.442,350.0,7.466666667,12.8,8.85,29.68,1.79,207.0,1996.0,260.0,126.0,48.0,2637.0
2016-08-22,17.1,0.472,354.0,2.4,1.2,8.8,29.625,1.84,265.0,2415.0,274.0,92.0,62.0,3108.0
2016-08-30,17.5,0.469,373.0,,,8.56,26.7,1.56,188.0,2948.0,462.0,53.0,43.0,3694.0
2016-09-05,16.4,0.572,379.0,1.0,0.2,7.16,27.4,2.24,539.0,1914.0,664.0,187.0,38.0,3342.0
2016-09-12,16.0,0.501,496.0,3.7,1.2,8.61,27.8,1.82,192.0,1775.0,525.0,105.0,48.0,2645.0
2016-09-19,15.3,0.532,369.0,0.7,0.0,9.01,35.78,1.31,115.0,784.0,245.0,159.0,77.0,1380.0
2016-09-26,14.7,0.461,358.0,3.933333333,0.6,9.18,31.58,0.96,77.0,1419.0,202.0,135.0,72.0,1905.0
2016-10-03,12.1,0.472,486.0,,,8.22,30.07,2.24,,,,,,
2016-10-10,11.1,0.429,433.0,,,8.43,33.22,2.03,,,,,,
2016-10-17,12.5,0.505,366.0,,,8.23,37.0,2.93,,,,,,
2016-10-24,10.0,0.457,354.0,2.133333333,0.0,8.36,32.28,2.92,236.0,476.0,187.0,111.0,48.0,1058.0
2016-10-31,12.1,0.464,370.0,1.466666667,4.4,8.84,30.63,1.36,144.0,442.0,101.0,39.0,24.0,750.0
2016-11-07,6.3,0.462,366.0,3.3,5.3,8.3,37.22,1.36,91.0,274.0,72.0,19.0,25.0,481.0
2016-11-14,9.0,0.919,255.0,1.9,0.0,7.41,34.41,1.09,120.0,399.0,130.0,20.0,77.0,746.0
2016-11-21,8.2,3.013,251.0,0.3,0.0,6.09,40.79,10.06,67.0,1837.0,572.0,1165.0,750.0,4391.0
2016-11-28,7.4,1.247,194.0,3.133333333,6.3,7.89,45.44,0.71,19.0,298.0,67.0,159.0,34.0,577.0
2016-12-05,3.9,0.827,230.0,5.066666667,5.7,7.63,36.8,0.48,58.0,231.0,53.0,43.0,14.0,399.0
2016-12-12,7.9,1.743,224.0,0.966666667,0.0,6.6,45.69,1.59,111.0,341.0,121.0,82.0,38.0,693.0
2017-01-03,3.7,1.375,226.0,2.0,0.5,6.84,43.16,1.82,91.0,423.0,125.0,96.0,53.0,788.0
2017-01-09,7.7,2.21,179.0,0.0,0.0,6.72,58.84,2.27,77.0,394.0,163.0,255.0,48.0,937.0
2017-01-16,7.2,3.803,149.0,0.066666667,0.0,6.26,54.0,2.78,135.0,678.0,313.0,427.0,164.0,1717.0
2017-01-23,2.8,1.396,181.0,3.033333333,0.2,7.06,50.48,1.09,38.0,366.0,168.0,72.0,49.0,693.0
2017-01-30,7.0,2.981,223.0,1.166666667,0.0,6.49,44.23,1.44,101.0,313.0,120.0,154.0,226.0,914.0
2017-02-06,5.6,2.823,162.0,1.6,0.6,7.01,49.59,1.75,149.0,380.0,97.0,96.0,81.0,803.0
2017-02-13,5.4,1.994,155.0,2.633333333,7.9,7.21,46.01,1.11,43.0,447.0,130.0,87.0,33.0,740.0
2017-02-21,10.3,1.603,178.0,2.066666667,2.6,6.74,40.27,1.61,67.0,462.0,140.0,43.0,29.0,741.0
2017-02-27,8.5,1.52,203.0,0.566666667,0.4,6.87,37.53,1.82,144.0,510.0,188.0,87.0,38.0,967.0
2017-03-06,7.8,3.671,159.0,5.2,5.0,6.64,39.81,6.87,115.0,164.0,202.0,38.0,81.0,600.0
2017-03-13,10.3,1.754,193.0,2.733333333,8.1,6.53,35.68,3.08,418.0,534.0,255.0,167.0,43.0,1417.0
2017-03-21,9.3,1.381,193.0,0.3,0.5,6.65,34.99,4.62,678.0,842.0,414.0,111.0,77.0,2122.0
2017-03-27,9.8,1.255,177.0,8.066666667,6.5,6.04,32.81,5.56,794.0,996.0,644.0,149.0,68.0,2651.0
2017-04-03,11.8,1.092,201.0,,,5.59,31.77,7.41,861.0,976.0,2285.0,160.0,43.0,4325.0
2017-04-10,12.6,0.942,197.0,9.3,6.4,4.64,31.66,18.03,1909.0,1515.0,1087.0,283.0,82.0,4876.0
2017-04-18,12.8,0.79,212.0,6.466666667,11.8,4.88,34.09,17.08,3304.0,1342.0,1024.0,149.0,116.0,5935.0
2017-04-23,12.0,0.748,229.0,5.233333333,0.3,5.4,35.82,15.38,2756.0,909.0,635.0,419.0,216.0,4935.0
2017-05-02,12.5,0.707,249.0,4.266666667,5.6,5.84,36.1,15.37,4108.0,1505.0,875.0,231.0,91.0,6810.0
2017-05-08,12.3,0.641,261.0,3.633333333,0.0,6.09,36.65,10.1,2073.0,1198.0,538.0,197.0,43.0,4049.0
2017-05-15,13.8,0.761,356.0,4.3,0.7,5.81,30.86,11.99,1308.0,1611.0,582.0,259.0,48.0,3808.0
2017-05-23,15.1,0.915,253.0,8.666666667,9.4,7.17,39.37,4.29,221.0,1563.0,337.0,197.0,100.0,2418.0
2017-05-30,16.4,0.992,324.0,2.433333333,2.6,6.9,26.23,3.16,58.0,1337.0,259.0,225.0,86.0,1965.0
2017-06-05,14.8,0.654,295.0,5.6,0.6,7.95,25.53,3.09,43.0,1549.0,144.0,111.0,67.0,1914.0
2017-06-12,16.2,0.569,394.0,5.666666667,3.7,8.52,33.13,2.3,72.0,808.0,129.0,313.0,48.0,1370.0
2017-06-19,23.0,0.45,400.0,,,8.68,29.54,2.69,67.0,673.0,149.0,116.0,29.0,1034.0
2017-06-26,18.1,0.404,440.0,4.0,4.7,9.2,32.96,2.41,,,,,,
2017-07-03,17.8,0.392,440.0,6.833333333,5.3,8.84,30.78,2.22,144.0,972.0,308.0,178.0,77.0,1679.0
2017-07-10,19.3,0.363,397.0,8.966666667,9.1,9.13,29.72,2.77,207.0,1789.0,452.0,356.0,125.0,2929.0
2017-07-17,18.2,0.406,425.0,3.566666667,9.6,8.86,31.3,2.4,245.0,774.0,692.0,182.0,81.0,1974.0
2017-07-24,15.8,0.593,459.0,3.0,2.2,7.84,18.5,3.39,577.0,1534.0,1895.0,250.0,111.0,4367.0
2017-07-31,16.3,0.707,421.0,4.266666667,5.4,7.11,26.87,4.49,582.0,1024.0,380.0,241.0,121.0,2348.0
2017-08-07,17.3,0.441,380.0,6.466666667,0.6,8.25,32.15,3.13,226.0,909.0,236.0,221.0,87.0,1679.0
2017-08-14,17.9,0.436,363.0,6.8,3.2,8.3,29.67,1.58,101.0,688.0,231.0,298.0,38.0,1356.0
2017-08-21,15.8,0.565,365.0,5.233333333,0.0,7.0,28.89,5.94,770.0,678.0,313.0,153.0,42.0,1956.0
2017-08-29,17.5,0.389,378.0,9.566666667,7.7,8.06,30.84,4.48,154.0,1005.0,254.0,251.0,19.0,1683.0
2017-09-04,15.5,0.41,357.0,3.166666667,0.9,7.45,34.67,2.85,159.0,952.0,279.0,442.0,140.0,1972.0
2017-09-11,14.0,0.431,367.0,4.1,6.4,7.46,27.48,2.4,82.0,688.0,149.0,375.0,43.0,1337.0
2017-09-18,12.9,0.458,380.0,3.466666667,3.8,6.86,26.6,2.33,96.0,582.0,125.0,327.0,34.0,1164.0
2017-09-25,14.7,0.604,413.0,2.6,0.0,7.47,32.44,2.65,67.0,1073.0,241.0,784.0,39.0,2204.0
