date,temp,flow,SRP,sun3d,sun,silicon,nitrate,chl,diatoms,p-chloro,n-chloro,totCyano,totCrypto,totPhyto
2015-03-30,8.6,3.24,68.0,1.966666667,4.5,1.30,26.42,55.39,20624.0,5815.0,4386.0,783.0,399.0,32007.0
2015-04-07,10.8,3.41,90.0,7.4,10.0,2.01,26.61,32.56,12077.0,7157.0,10110.0,3804.0,572.0,33720.0
2015-04-13,11.0,2.57,44.0,6.233333333,2.5,0.53,24.68,118.92,34183.0,10173.0,21086.0,6886.0,804.0,73132.0
2015-04-20,11.3,2.21,7.0,9.066666667,10.9,0.01,23.35,253.29,47684.0,5219.0,10394.0,4829.0,1933.0,70059.0
2015-04-27,12.1,2.03,22.0,5.466666667,10.2,0.02,22.79,226.4,47766.0,5474.0,11620.0,4945.0,1213.0,71018.0
2015-05-05,13.1,2.68,72.0,6.2,7.1,0.40,26.75,126.15,42042.0,5911.0,10480.0,3794.0,1083.0,63310.0
2015-05-11,14.2,1.77,89.0,5.6,8.4,0.67,20.45,138.62,40989.0,10909.0,15526.0,4131.0,1034.0,72589.0
2015-05-18,13.6,1.68,149.0,8.366666667,5.7,1.11,27.04,88.94,21567.0,11664.0,10480.0,2890.0,967.0,47568.0
2015-05-26,14.9,1.41,107.0,4.566666667,6.9,1.51,20.97,89.67,28820.0,18571.0,19460.0,3603.0,1144.0,71598.0
2015-06-01,13.7,1.48,71.0,,,1.27,20.65,111.22,,,,,,
2015-06-08,15.5,1.11,38.0,9.9,8.9,1.03,16.19,221.1,63571.0,15319.0,12025.0,6007.0,1697.0,98619.0
2015-06-15,16.9,1.34,57.0,4.8,11.0,1.20,22.92,185.0,41451.0,11183.0,7446.0,2829.0,1227.0,64136.0
2015-06-22,16.5,1.11,104.0,4.6,7.2,2.12,20.05,71.78,21216.0,18830.0,10471.0,4742.0,1188.0,56447.0
2015-06-29,17.2,0.918,136.0,9.133333333,13.9,3.00,18.56,24.24,8427.0,35616.0,13890.0,7047.0,2077.0,67057.0
2015-07-06,18.3,0.838,159.0,7.366666667,6.7,3.71,19.41,21.7,5695.0,115507.0,25540.0,26796.0,1246.0,174784.0
2015-07-13,18.5,0.785,76.0,4.133333333,0.0,3.70,16.51,30.93,12707.0,87788.0,32302.0,60103.0,1746.0,194646.0
2015-07-20,18.3,0.707,169.0,8.4,2.9,4.03,20.5,28.18,10389.0,65244.0,22317.0,25073.0,2045.0,125068.0
2015-07-27,16.4,1.29,181.0,3.5,1.2,3.63,17.78,22.84,9571.0,56159.0,22043.0,30205.0,1631.0,119609.0
2015-08-03,17.8,0.74,155.0,7.166666667,6.5,3.43,13.96,31.53,11375.0,71161.0,16810.0,29893.0,995.0,130234.0
2015-08-10,18.7,0.623,147.0,6.333333333,1.9,3.13,17.29,23.06,8244.0,133178.0,18507.0,66345.0,1005.0,227279.0
2015-08-17,17.2,0.962,186.0,4.766666667,4.0,3.34,20.71,15.25,5498.0,75537.0,13559.0,40344.0,765.0,135703.0
2015-08-24,17.5,0.721,189.0,4.666666667,0.0,3.70,15.43,10.29,3295.0,62046.0,11323.0,37944.0,669.0,115277.0
2015-09-01,16.4,1.2,264.0,1.533333333,4.2,4.05,18.32,12.39,3198.0,34712.0,9749.0,21023.0,486.0,69168.0
2015-09-07,14.8,0.854,257.0,8.566666667,10.6,3.87,20.73,6.94,2169.0,35645.0,7224.0,16291.0,404.0,61733.0
2015-09-14,15.2,0.732,239.0,0.1,0.0,4.01,25.83,9.01,1977.0,61315.0,8287.0,15564.0,433.0,87576.0
2015-09-21,14.9,0.971,302.0,3.233333333,0.7,4.01,27.96,4.48,1587.0,26535.0,5363.0,10144.0,264.0,43893.0
2015-09-28,13.3,0.732,287.0,8.4,8.5,3.88,24.82,3.15,1029.0,28921.0,5152.0,9484.0,206.0,44792.0
2015-10-05,13.7,0.769,261.0,3.8,0.0,3.83,27.65,3.74,697.0,38848.0,4108.0,8623.0,111.0,52387.0
2015-10-12,12.0,0.991,312.0,3.266666667,7.2,3.94,21.41,3.63,592.0,11717.0,2169.0,2813.0,169.0,17460.0
2015-10-19,12.0,0.88,275.0,0.0,0.0,4.05,25.18,1.97,303.0,12573.0,1756.0,2626.0,96.0,17354.0
2015-10-26,11.1,1.05,442.0,2.866666667,5.1,4.17,35.88,1.58,317.0,8032.0,1626.0,1443.0,77.0,11495.0
2015-11-02,12.1,1.3,357.0,3.066666667,2.2,4.29,27.02,2.02,279.0,6565.0,1515.0,1274.0,96.0,9729.0
2015-11-09,13.6,3.6,345.0,0.0,0.0,4.71,26.11,2.77,327.0,4593.0,1505.0,1885.0,260.0,8570.0
2015-11-16,12.4,1.61,204.0,0.633333333,1.6,4.76,24.61,0.93,144.0,3285.0,779.0,635.0,72.0,4915.0
2015-11-23,7.4,2.05,225.0,2.033333333,2.1,4.57,26.56,1.59,164.0,2934.0,644.0,1102.0,77.0,4921.0
2015-11-30,10.0,2.79,200.0,0.2,0.0,4.43,25.74,1.35,91.0,2814.0,601.0,765.0,87.0,4358.0
2015-12-07,11.9,3.05,164.0,0.533333333,1.6,4.47,27.7,1.59,144.0,2333.0,640.0,1120.0,43.0,4280.0
2015-12-14,10.0,6.18,184.0,0.0,0.0,4.27,29.22,3.08,130.0,2814.0,793.0,943.0,153.0,4833.0
2016-01-14,9.0,15.4,106.0,0.966666667,2.9,4.59,31.58,1.81,159.0,2169.0,635.0,1679.0,168.0,4810.0
2016-01-11,7.8,16.7,79.0,0.966666667,2.9,4.14,32.36,1.66,,,,,,
2016-01-18,7.2,8.04,92.0,1.3,0.0,4.06,37.46,0.97,67.0,707.0,120.0,419.0,44.0,1357.0
2016-01-25,9.9,6.38,97.0,0.833333333,1.1,3.91,37.1,1.16,111.0,1308.0,289.0,428.0,72.0,2208.0
2016-02-01,10.0,7.4,93.0,1.966666667,1.0,3.74,33.33,2.3,265.0,2140.0,520.0,1072.0,140.0,4137.0
2016-02-08,8.9,17.8,91.0,1.8,1.5,3.51,22.62,5.1,289.0,2756.0,794.0,2376.0,327.0,6542.0
2016-02-15,6.9,6.79,74.0,3.566666667,7.0,3.72,36.62,0.95,192.0,1688.0,418.0,261.0,91.0,2650.0
2016-02-22,8.9,6.51,81.0,0.833333333,2.1,3.56,34.82,1.77,491.0,2463.0,659.0,486.0,101.0,4200.0
2016-02-29,5.9,4.26,85.0,3.566666667,5.6,3.44,36.51,2.15,827.0,3862.0,986.0,438.0,53.0,6166.0
2016-03-07,5.6,5.67,81.0,4.233333333,8.4,3.23,34.15,6.3,2410.0,4656.0,1827.0,563.0,110.0,9566.0
2016-03-14,7.3,11.7,57.0,5.9,9.3,3.44,32.99,7.04,2323.0,2895.0,1246.0,939.0,313.0,7716.0
2016-03-21,8.1,5.36,75.0,1.966666667,3.6,3.12,37.02,6.14,2915.0,3021.0,1366.0,332.0,101.0,7735.0
2016-03-29,8.6,15.5,72.0,6.266666667,5.7,2.64,32.08,16.1,3776.0,6589.0,2962.0,2809.0,616.0,16752.0
2016-04-04,10.6,6.8,57.0,,,1.94,33.17,21.52,,,,,,
2016-04-11,9.7,6.87,55.0,4.033333333,0.5,1.81,31.53,12.47,5469.0,3732.0,5781.0,625.0,246.0,15853.0
2016-04-18,8.9,8.75,72.0,5.333333333,2.8,2.54,30.31,16.79,3280.0,3651.0,6233.0,2611.0,327.0,16102.0
2016-04-25,9.9,4.98,59.0,5.433333333,3.0,1.47,31.93,17.52,5089.0,3651.0,7902.0,1597.0,322.0,18561.0
2016-05-03,11.4,3.87,46.0,5.9,8.0,0.57,31.78,19.66,6878.0,5334.0,8066.0,1688.0,308.0,22274.0
2016-05-09,15.9,3.18,67.0,6.633333333,1.9,0.72,31.15,32.85,7782.0,6815.0,13247.0,1486.0,318.0,29648.0
2016-05-16,14.1,2.9,85.0,11.0,11.6,1.86,27.62,60.54,13381.0,7061.0,21557.0,1255.0,558.0,43812.0
2016-05-23,14.2,3.13,115.0,5.566666667,12.4,2.00,31.12,36.48,6883.0,13337.0,18426.0,2107.0,384.0,41137.0
2016-05-31,14.5,2.09,111.0,2.333333333,0.0,1.48,29.22,22.57,4858.0,22640.0,36405.0,2842.0,337.0,67082.0
2016-06-06,15.6,1.93,143.0,7.0,12.0,2.72,30.07,12.13,2395.0,16185.0,11721.0,634.0,230.0,31165.0
2016-06-13,17.1,2.09,152.0,1.433333333,0.8,3.07,25.01,17.72,3021.0,21947.0,14271.0,4054.0,361.0,43654.0
2016-06-20,15.9,4.73,153.0,2.866666667,3.5,4.31,20.27,5.3,981.0,6378.0,4074.0,1035.0,327.0,12795.0
2016-06-27,16.1,2.56,142.0,3.8,4.9,4.08,23.08,5.15,770.0,10673.0,3896.0,1250.0,211.0,16800.0
2016-07-04,16.2,1.87,148.0,7.9,3.4,3.65,24.2,4.17,770.0,15011.0,4208.0,1505.0,274.0,21768.0
2016-07-11,17.6,1.6,134.0,4.366666667,7.1,3.35,23.13,4.7,991.0,20745.0,4781.0,2415.0,111.0,29043.0
2016-07-18,18.6,1.41,147.0,8.2,10.1,3.21,28.44,4.31,736.0,30345.0,5863.0,3847.0,264.0,41055.0
2016-07-25,19.2,1.11,161.0,6.966666667,7.1,3.39,24.19,8.94,904.0,63912.0,11164.0,8700.0,452.0,85132.0
2016-08-01,17.0,1.14,202.0,3.9,0.0,3.33,26.61,5.24,866.0,42384.0,8152.0,11534.0,197.0,63133.0
2016-08-08,17.7,1.04,209.0,10.2,10.3,3.41,26.77,5.54,1077.0,27868.0,7551.0,10172.0,379.0,47047.0
2016-08-15,16.8,0.897,197.0,7.466666667,12.8,3.36,23.71,3.92,741.0,35058.0,8038.0,6805.0,293.0,50935.0
2016-08-22,17.5,0.854,182.0,2.4,1.2,3.73,27.013,5.61,1077.0,23400.0,7200.0,6566.0,145.0,38388.0
2016-08-30,17.7,1.2,257.0,,,4.29,30.52,3.33,673.0,24222.0,6618.0,5526.0,212.0,37251.0
2016-09-05,16.3,1.17,234.0,1.0,0.2,4.02,22.8,4.04,351.0,19253.0,5387.0,5666.0,212.0,30869.0
2016-09-12,16.4,1.33,307.0,3.7,1.2,4.41,26.47,3.09,356.0,22159.0,5787.0,5609.0,159.0,34070.0
2016-09-19,15.6,0.941,271.0,0.7,0.0,4.47,23.79,2.06,255.0,18215.0,4930.0,4422.0,121.0,27943.0
2016-09-26,14.4,0.931,320.0,3.933333333,0.6,4.59,30.42,2.21,370.0,12226.0,3544.0,3584.0,96.0,19820.0
2016-10-03,12.0,1.316,293.0,,,4.22,28.35,1.9,,,,,,
2016-10-10,10.8,0.826,333.0,,,4.09,27.88,1.59,,,,,,
2016-10-17,11.1,1.085,321.0,,,4.23,29.13,2.32,,,,,,
2016-10-24,9.6,0.831,347.0,2.133333333,0.0,4.01,29.36,1.55,29.0,3073.0,1534.0,370.0,57.0,5063.0
2016-10-31,11.1,0.881,354.0,1.466666667,4.4,4.04,32.22,1.17,125.0,3468.0,929.0,352.0,68.0,4942.0
2016-11-07,6.4,0.841,396.0,3.3,5.3,4.12,31.51,0.69,53.0,2395.0,476.0,173.0,57.0,3154.0
2016-11-14,7.4,1.835,368.0,1.9,0.0,3.48,28.14,1.38,433.0,3718.0,875.0,265.0,43.0,5334.0
2016-11-21,6.9,3.285,347.0,0.3,0.0,3.84,28.15,4.5,837.0,2583.0,832.0,184.0,63.0,4499.0
2016-11-28,6.9,2.584,184.0,3.133333333,6.3,4.41,32.85,1.6,293.0,1404.0,481.0,149.0,48.0,2375.0
2016-12-05,2.9,1.704,295.0,5.066666667,5.7,3.98,29.01,1.12,120.0,741.0,303.0,72.0,38.0,1274.0
2016-12-12,8.3,6.0,302.0,0.966666667,0.0,4.05,42.44,3.95,82.0,524.0,284.0,63.0,67.0,1020.0
2017-01-03,3.5,4.079,272.0,2.0,0.5,3.83,31.15,3.23,303.0,1472.0,553.0,260.0,96.0,2684.0
2017-01-09,5.7,2.587,197.0,0.0,0.0,3.71,33.91,3.52,587.0,1948.0,1198.0,360.0,87.0,4180.0
2017-01-16,5.3,7.838,162.0,0.066666667,0.0,3.63,33.66,2.79,462.0,2015.0,1126.0,255.0,139.0,3997.0
2017-01-23,2.8,4.225,115.0,3.033333333,0.2,3.83,40.32,4.3,471.0,933.0,1145.0,794.0,48.0,3391.0
2017-01-30,4.9,5.402,170.0,1.166666667,0.0,3.7,35.65,2.22,620.0,1419.0,1313.0,515.0,44.0,3911.0
2017-02-06,4.6,8.166,96.0,1.6,0.6,4.07,37.67,4.28,279.0,856.0,1130.0,538.0,77.0,2880.0
2017-02-13,4.3,5.979,127.0,2.633333333,7.9,3.71,39.31,3.49,438.0,1101.0,1736.0,634.0,43.0,3952.0
2017-02-21,9.0,4.82,126.0,2.066666667,2.6,3.26,36.74,5.34,495.0,1558.0,2424.0,443.0,120.0,5040.0
2017-02-27,8.0,4.235,147.0,0.566666667,0.4,3.05,28.87,14.59,1270.0,3170.0,6421.0,1539.0,120.0,12520.0
2017-03-06,7.2,9.242,98.0,5.2,5.0,3.18,32.09,12.42,375.0,784.0,1231.0,582.0,107.0,3079.0
2017-03-13,9.8,5.575,129.0,2.733333333,8.1,2.95,33.3,11.46,1260.0,2857.0,6084.0,918.0,120.0,11239.0
2017-03-21,10.1,4.817,141.0,0.3,0.5,2.51,33.81,8.04,1130.0,5993.0,5920.0,1332.0,139.0,14514.0
2017-03-27,8.9,4.07,87.0,8.066666667,6.5,2.25,29.94,7.59,1467.0,5627.0,11077.0,4060.0,260.0,22491.0
2017-04-03,11.0,3.03,110.0,,,1.69,30.99,3.69,534.0,3877.0,2467.0,1134.0,96.0,8108.0
2017-04-10,11.7,2.629,100.0,9.3,6.4,0.83,30.06,5.97,952.0,6479.0,3833.0,1290.0,203.0,12757.0
2017-04-18,13.0,2.3,160.0,6.466666667,11.8,0.98,31.37,9.09,2544.0,5781.0,4844.0,1419.0,111.0,14699.0
2017-04-23,11.2,2.121,195.0,5.233333333,0.3,0.92,31.64,5.28,1477.0,5950.0,4209.0,1001.0,101.0,12738.0
2017-05-02,12.0,2.001,200.0,4.266666667,5.6,1.02,32.31,11.5,3651.0,8480.0,12505.0,2448.0,299.0,27383.0
2017-05-08,12.1,1.657,154.0,3.633333333,0.0,1.13,26.19,10.54,2400.0,11635.0,11207.0,1885.0,231.0,27358.0
2017-05-15,14.4,1.944,163.0,4.3,0.7,1.5,27.97,11.59,1982.0,9711.0,10375.0,1674.0,260.0,24002.0
2017-05-23,15.5,2.006,173.0,8.666666667,9.4,2.95,28.28,14.44,3011.0,5324.0,9283.0,2775.0,289.0,20682.0
2017-05-30,17.4,1.885,160.0,2.433333333,2.6,2.83,26.0,39.16,5801.0,6171.0,13554.0,3867.0,457.0,29850.0
2017-06-05,16.2,1.55,186.0,5.6,0.6,3.26,21.33,26.87,3910.0,7623.0,11467.0,3155.0,356.0,26511.0
2017-06-12,16.5,1.373,204.0,5.666666667,3.7,3.25,22.57,21.69,3550.0,5849.0,9048.0,2746.0,288.0,21481.0
2017-06-19,20.7,1.043,167.0,,,3.48,22.07,44.58,2828.0,5642.0,7291.0,6628.0,317.0,22706.0
2017-06-26,18.3,0.879,206.0,4.0,4.7,4.39,23.58,36.29,2030.0,6998.0,6387.0,13073.0,394.0,28882.0
2017-07-03,17.7,0.926,291.0,6.833333333,5.3,4.25,24.81,24.65,3348.0,10947.0,8475.0,20302.0,519.0,43591.0
2017-07-10,19.9,0.755,223.0,8.966666667,9.1,4.15,17.98,32.07,5151.0,22029.0,16695.0,17805.0,727.0,62407.0
2017-07-17,17.4,0.764,243.0,3.566666667,9.6,4.22,17.16,28.91,4252.0,20595.0,12991.0,7234.0,365.0,45437.0
2017-07-24,16.9,1.285,265.0,3.0,2.2,4.02,20.73,29.88,6873.0,24164.0,19129.0,11250.0,525.0,61941.0
2017-07-31,16.8,1.314,236.0,4.266666667,5.4,4.09,16.3,26.46,6046.0,22943.0,15776.0,15137.0,375.0,60277.0
2017-08-07,17.6,0.876,286.0,6.466666667,0.6,4.12,16.27,20.67,4944.0,26843.0,18874.0,17108.0,351.0,68120.0
2017-08-14,17.8,1.024,363.0,6.8,3.2,4.1,21.95,12.55,3049.0,16887.0,10461.0,10106.0,177.0,40680.0
2017-08-21,16.5,1.357,236.0,5.233333333,0.0,3.7,20.32,19.2,5810.0,41797.0,23111.0,17800.0,390.0,88908.0
2017-08-29,17.3,0.821,233.0,9.566666667,7.7,3.88,17.81,18.72,3761.0,37555.0,19946.0,17133.0,327.0,78722.0
2017-09-04,15.4,0.772,235.0,3.166666667,0.9,3.75,22.36,8.09,2496.0,43956.0,19821.0,13765.0,356.0,80394.0
2017-09-11,14.1,0.928,260.0,4.1,6.4,3.7,30.31,6.56,1645.0,20571.0,8787.0,11323.0,173.0,42499.0
2017-09-18,12.5,0.937,229.0,3.466666667,3.8,3.54,24.68,11.06,2419.0,16132.0,7787.0,9696.0,177.0,36211.0
2017-09-25,14.3,0.929,220.0,2.6,0.0,3.55,23.55,8.2,938.0,18296.0,6820.0,9519.0,173.0,35746.0
