date,temp,flow,SRP,sun3d,sun,silicon,nitrate,chl,diatoms,p-chloro,n-chloro,totCyano,totCrypto,totPhyto
2015-04-27,11.2,0.48,316.0,5.466666667,10.2,0.69,51.28,22.24,2275.0,5469.0,5859.0,4309.0,1125.0,19037.0
2015-05-05,13.6,0.9,317.0,6.2,7.1,0.97,41.3,32.29,5252.0,5411.0,4170.0,2063.0,938.0,17834.0
2015-05-11,13.9,0.28,634.0,5.6,8.4,1.54,41.32,11.87,2087.0,8585.0,3560.0,1270.0,630.0,16132.0
2015-05-18,13.5,0.43,670.0,8.366666667,5.7,1.02,34.09,20.87,4064.0,26887.0,10230.0,1284.0,1794.0,44259.0
2015-05-26,15.2,0.2,1032.0,4.566666667,6.9,1.4,37.25,13.52,2453.0,19023.0,17349.0,961.0,351.0,40137.0
2015-06-01,13.5,0.19,1076.0,,,1.74,48.7,15.82,,,,,,
2015-06-08,16.5,0.17,944.0,9.9,8.9,1.98,44.47,33.78,6859.0,41922.0,73469.0,625.0,5915.0,128790.0
2015-06-15,17.0,0.14,804.0,4.8,11.0,2.5,51.76,10.64,731.0,18773.0,5892.0,255.0,2074.0,27725.0
2015-06-22,16.9,0.15,1416.0,4.6,7.2,2.11,46.19,7.99,563.0,10351.0,4069.0,515.0,1852.0,17350.0
2015-06-29,17.6,0.12,550.0,9.133333333,13.9,1.4,58.03,4.42,476.0,6065.0,2275.0,375.0,814.0,10005.0
2015-07-06,18.7,0.11,492.0,7.366666667,6.7,1.55,42.97,4.74,212.0,3213.0,1799.0,548.0,972.0,6744.0
2015-07-13,19.3,0.1,588.0,4.133333333,0.0,1.33,41.94,1.86,428.0,2554.0,1083.0,476.0,409.0,4950.0
2015-07-20,18.9,0.09,708.0,8.4,2.9,1.37,48.32,4.12,962.0,2530.0,616.0,745.0,413.0,5266.0
2015-07-27,16.5,0.77,682.0,3.5,1.2,2.22,29.32,5.82,2294.0,1000.0,4199.0,1693.0,121.0,9307.0
2015-08-03,18.5,0.14,1220.0,7.166666667,6.5,1.46,36.18,1.6,111.0,1890.0,443.0,471.0,68.0,2983.0
2015-08-10,19.3,0.1,1492.0,6.333333333,1.9,1.61,44.87,4.29,226.0,2208.0,544.0,745.0,269.0,3992.0
2015-08-17,18.0,0.34,1335.0,4.766666667,4.0,3.62,34.4,5.85,2203.0,899.0,1370.0,1150.0,72.0,5694.0
2015-08-24,18.3,0.27,1155.0,4.666666667,0.0,3.44,28.21,1.85,101.0,1640.0,370.0,298.0,139.0,2548.0
2015-09-01,15.5,0.65,1485.0,1.533333333,4.2,3.63,27.14,1.65,96.0,822.0,318.0,303.0,68.0,1607.0
2015-09-07,15.2,0.13,1560.0,8.566666667,10.6,3.2,34.56,1.87,34.0,1097.0,226.0,654.0,72.0,2083.0
2015-09-14,15.6,0.23,1548.0,0.1,0.0,1.98,45.85,2.24,63.0,1592.0,178.0,212.0,58.0,2103.0
2015-09-21,15.0,0.41,800.0,3.233333333,0.7,2.57,31.21,2.23,120.0,1313.0,336.0,292.0,53.0,2114.0
2015-09-28,13.3,0.18,740.0,8.4,8.5,2.66,33.96,1.29,67.0,904.0,188.0,197.0,29.0,1385.0
2015-10-05,13.8,0.24,1612.0,3.8,0.0,2.2,40.6,1.58,29.0,1996.0,178.0,192.0,20.0,2415.0
2015-10-12,12.2,0.19,588.0,3.266666667,7.2,3.12,24.33,1.53,111.0,587.0,67.0,164.0,19.0,948.0
2015-10-19,12.3,0.1,506.0,0.0,0.0,3.73,43.34,0.89,24.0,673.0,120.0,148.0,34.0,999.0
2015-10-26,10.9,0.27,516.0,2.866666667,5.1,3.74,35.64,3.01,760.0,861.0,187.0,139.0,39.0,1986.0
2015-11-02,12.4,0.21,620.0,3.066666667,2.2,4.37,52.77,0.87,24.0,702.0,149.0,116.0,15.0,1006.0
2015-11-09,13.5,0.65,568.0,0.0,0.0,4.83,27.8,1.39,159.0,563.0,356.0,275.0,53.0,1406.0
2015-11-16,13.3,0.7,457.0,0.633333333,1.6,4.84,43.82,0.88,43.0,327.0,130.0,158.0,24.0,682.0
2015-11-23,6.8,0.48,412.0,2.033333333,2.1,4.61,36.53,0.48,24.0,231.0,48.0,178.0,19.0,500.0
2015-11-30,10.3,0.54,398.0,0.2,0.0,4.25,42.66,0.7,24.0,265.0,130.0,91.0,14.0,524.0
2015-12-07,12.7,1.78,278.0,0.533333333,1.6,4.33,43.09,1.72,38.0,207.0,91.0,164.0,15.0,515.0
2015-12-14,10.7,5.08,288.0,0.0,0.0,3.98,43.24,7.12,139.0,1236.0,341.0,1096.0,438.0,3250.0
2016-01-14,9.9,9.78,174.0,0.966666667,2.9,3.95,42.22,3.47,67.0,2198.0,414.0,1145.0,130.0,3954.0
2016-01-11,8.5,15.8,148.0,0.966666667,2.9,3.86,35.5,3.29,,,,,,
2016-01-18,7.1,5.59,121.0,1.3,0.0,4.49,36.92,1.14,58.0,765.0,135.0,491.0,24.0,1473.0
2016-01-25,10.5,3.56,176.0,0.833333333,1.1,3.75,42.23,1.13,178.0,659.0,139.0,615.0,72.0,1663.0
2016-02-01,10.8,3.29,196.0,1.966666667,1.0,3.57,42.57,1.42,154.0,976.0,159.0,597.0,91.0,1977.0
2016-02-08,9.1,8.35,160.0,1.8,1.5,3.61,30.35,3.49,154.0,3511.0,601.0,2242.0,211.0,6719.0
2016-02-15,6.2,3.43,135.0,3.566666667,7.0,3.44,40.1,3.94,596.0,1799.0,332.0,495.0,115.0,3337.0
2016-02-22,9.3,3.54,150.0,0.833333333,2.1,3.17,40.06,1.62,202.0,2612.0,260.0,534.0,87.0,3695.0
2016-02-29,5.0,1.69,230.0,3.566666667,5.6,2.77,48.47,1.8,346.0,1996.0,216.0,697.0,72.0,3327.0
2016-03-07,5.3,1.48,279.0,4.233333333,8.4,2.46,41.69,1.63,269.0,1501.0,322.0,370.0,48.0,2510.0
2016-03-14,6.8,5.75,102.0,5.9,9.3,3.4,25.87,2.52,524.0,2915.0,1043.0,1308.0,255.0,6045.0
2016-03-21,8.2,2.14,201.0,1.966666667,3.6,2.33,48.12,3.38,519.0,1626.0,355.0,645.0,62.0,3207.0
2016-03-29,8.0,3.87,148.0,6.266666667,5.7,3.09,25.61,7.89,1284.0,4483.0,1861.0,1385.0,255.0,9268.0
2016-04-04,10.5,2.78,189.0,,,1.75,34.29,4.76,,,,,,
2016-04-11,9.0,1.75,211.0,4.033333333,0.5,1.2,36.51,7.27,190.0,1111.0,481.0,90.0,26.0,1898.0
2016-04-18,8.4,1.31,157.0,5.333333333,2.8,1.65,25.9,7.71,760.0,2881.0,1227.0,284.0,67.0,5219.0
2016-04-25,9.4,0.808,230.0,5.433333333,3.0,0.71,40.08,5.01,548.0,1578.0,779.0,236.0,63.0,3204.0
2016-05-03,11.4,0.649,314.0,5.9,8.0,0.45,47.66,8.91,1236.0,3155.0,1342.0,462.0,81.0,6276.0
2016-05-09,16.4,0.523,383.0,6.633333333,1.9,0.64,43.26,25.44,3213.0,24208.0,4709.0,515.0,596.0,33241.0
2016-05-16,13.5,0.488,337.0,11.0,11.6,2.54,38.97,5.42,697.0,5401.0,3342.0,523.0,255.0,10218.0
2016-05-23,14.1,0.619,544.0,5.566666667,12.4,2.5,26.21,8.36,1741.0,5546.0,4214.0,351.0,313.0,12165.0
2016-05-31,14.4,0.359,708.0,2.333333333,0.0,2.06,37.36,8.41,923.0,9740.0,3780.0,265.0,370.0,15078.0
2016-06-06,16.2,0.309,716.0,7.0,12.0,2.55,34.94,2.87,596.0,8701.0,2270.0,159.0,524.0,12250.0
2016-06-13,17.6,0.278,938.0,1.433333333,0.8,3.04,18.96,5.42,476.0,4892.0,1293.0,178.0,187.0,7026.0
2016-06-20,16.1,1.22,642.0,2.866666667,3.5,4.06,21.56,4.01,601.0,2732.0,1207.0,605.0,153.0,5298.0
2016-06-27,16.1,0.315,309.0,3.8,4.9,5.31,15.15,6.77,476.0,3213.0,842.0,495.0,211.0,5237.0
2016-07-04,16.3,0.207,427.0,7.9,3.4,3.67,25.04,1.16,144.0,2193.0,380.0,115.0,5.0,2837.0
2016-07-11,18.1,0.18,542.0,4.366666667,7.1,2.16,40.07,4.02,601.0,2299.0,409.0,87.0,10.0,3406.0
2016-07-18,19.8,0.159,506.0,8.2,10.1,1.36,38.66,5.36,798.0,1597.0,538.0,111.0,76.0,3120.0
2016-07-25,19.3,0.142,654.0,6.966666667,7.1,1.13,44.91,2.88,279.0,904.0,318.0,111.0,19.0,1631.0
2016-08-01,17.2,0.207,1088.0,3.9,0.0,1.98,53.31,1.81,226.0,972.0,519.0,269.0,67.0,2053.0
2016-08-08,17.8,0.17,1156.0,10.2,10.3,2.56,37.68,1.58,240.0,914.0,476.0,235.0,57.0,1922.0
2016-08-15,16.9,0.122,1252.0,7.466666667,12.8,2.87,47.61,2.52,101.0,789.0,298.0,216.0,10.0,1414.0
2016-08-22,17.4,0.276,1880.0,2.4,1.2,3.97,45.286,1.14,149.0,760.0,409.0,140.0,39.0,1497.0
2016-08-30,18.0,0.315,1950.0,,,5.05,35.43,2.42,144.0,770.0,221.0,226.0,29.0,1390.0
2016-09-05,16.2,0.692,2400.0,1.0,0.2,4.69,39.42,1.6,154.0,534.0,279.0,163.0,30.0,1160.0
2016-09-12,15.9,0.43,2400.0,3.7,1.2,5.66,32.51,1.13,91.0,524.0,216.0,110.0,24.0,965.0
2016-09-19,15.8,0.326,1835.0,0.7,0.0,5.1,31.73,1.36,53.0,577.0,202.0,82.0,29.0,943.0
2016-09-26,14.7,0.183,1270.0,3.933333333,0.6,5.04,36.79,0.69,53.0,635.0,245.0,57.0,24.0,1014.0
2016-10-03,12.2,0.227,1836.0,,,4.68,50.54,0.9,,,,,,
2016-10-10,11.1,0.101,2250.0,,,4.62,47.13,1.2,,,,,,
2016-10-17,11.2,0.72,1580.0,,,4.46,62.59,1.61,,,,,,
2016-10-24,9.6,0.111,805.0,2.133333333,0.0,4.03,50.29,0.93,43.0,577.0,149.0,24.0,19.0,812.0
2016-10-31,11.5,0.081,724.0,1.466666667,4.4,4.17,53.51,1.61,19.0,558.0,144.0,14.0,33.0,768.0
2016-11-07,6.3,0.144,708.0,3.3,5.3,4.11,78.94,0.93,19.0,683.0,144.0,91.0,10.0,947.0
2016-11-14,8.6,0.568,419.0,1.9,0.0,3.55,38.86,1.35,19.0,428.0,168.0,116.0,33.0,764.0
2016-11-21,7.3,1.68,429.0,0.3,0.0,4.08,51.84,0.9,29.0,486.0,149.0,63.0,15.0,742.0
2016-11-28,7.3,0.197,227.0,3.133333333,6.3,4.11,58.2,1.65,63.0,457.0,106.0,144.0,111.0,881.0
2016-12-05,2.8,0.109,260.0,5.066666667,5.7,3.9,54.89,0.46,10.0,327.0,72.0,73.0,39.0,521.0
2016-12-12,7.9,3.14,241.0,0.966666667,0.0,4.18,75.18,3.81,14.0,996.0,149.0,53.0,72.0,1284.0
2017-01-03,3.2,2.65,289.0,2.0,0.5,4.11,44.01,1.6,58.0,909.0,159.0,96.0,82.0,1304.0
2017-01-09,7.4,2.95,201.0,0.0,0.0,3.71,57.63,1.65,43.0,635.0,193.0,82.0,58.0,1011.0
2017-01-16,6.6,9.28,162.0,0.066666667,0.0,3.67,56.92,3.97,154.0,1539.0,702.0,432.0,288.0,3115.0
2017-01-23,2.9,3.31,113.0,3.033333333,0.2,3.31,58.08,1.9,192.0,726.0,327.0,48.0,77.0,1370.0
2017-01-30,5.9,3.3,142.0,1.166666667,0.0,3.28,43.51,0.91,120.0,212.0,116.0,241.0,144.0,833.0
2017-02-06,4.9,4.95,110.0,1.6,0.6,3.56,50.65,1.59,72.0,890.0,255.0,130.0,96.0,1443.0
2017-02-13,4.6,2.63,119.0,2.633333333,7.9,3.2,51.31,1.54,87.0,904.0,342.0,96.0,101.0,1530.0
2017-02-21,9.6,1.58,180.0,2.066666667,2.6,2.65,51.13,2.21,361.0,866.0,294.0,101.0,73.0,1695.0
2017-02-27,8.2,2.14,233.0,0.566666667,0.4,2.51,41.77,2.57,317.0,847.0,231.0,178.0,105.0,1678.0
2017-03-06,7.2,6.78,121.0,5.2,5.0,3.55,40.89,4.35,144.0,664.0,423.0,155.0,77.0,1463.0
2017-03-13,9.2,2.62,169.0,2.733333333,8.1,2.45,43.87,2.57,423.0,972.0,419.0,285.0,43.0,2142.0
2017-03-21,9.0,1.36,213.0,0.3,0.5,1.73,44.82,9.95,3083.0,2289.0,769.0,732.0,44.0,6917.0
2017-03-27,8.9,0.961,207.0,8.066666667,6.5,1.19,45.17,13.03,3502.0,4617.0,928.0,962.0,115.0,10124.0
2017-04-03,9.7,0.656,279.0,,,1.02,45.14,3.33,827.0,4766.0,894.0,1053.0,231.0,7771.0
2017-04-10,12.3,0.5,331.0,9.3,6.4,0.83,48.83,9.05,1198.0,10986.0,3112.0,2881.0,687.0,18864.0
2017-04-18,12.6,0.392,484.0,6.466666667,11.8,1.04,52.94,18.93,4771.0,5142.0,10380.0,1568.0,856.0,22717.0
2017-04-23,11.3,0.344,564.0,5.233333333,0.3,0.79,52.48,17.43,4598.0,4839.0,4814.0,1366.0,798.0,16415.0
2017-05-02,11.9,0.281,,4.266666667,5.6,0.81,54.36,27.76,7797.0,14554.0,5411.0,899.0,433.0,29094.0
2017-05-08,12.9,0.248,532.0,3.633333333,0.0,0.9,53.36,9.62,2405.0,15026.0,5290.0,919.0,457.0,24097.0
2017-05-15,14.0,0.461,548.0,4.3,0.7,1.28,52.38,12.32,1058.0,9812.0,4868.0,880.0,347.0,16965.0
2017-05-23,15.4,0.469,286.0,8.666666667,9.4,3.28,40.32,3.55,298.0,3530.0,953.0,394.0,57.0,5232.0
2017-05-30,17.0,0.489,473.0,2.433333333,2.6,2.83,42.88,5.8,308.0,10875.0,966.0,443.0,259.0,12851.0
2017-06-05,15.7,0.403,488.0,5.6,0.6,2.39,38.76,3.61,226.0,4786.0,947.0,826.0,240.0,7025.0
2017-06-12,16.8,0.226,481.0,5.666666667,3.7,1.92,34.2,1.38,154.0,2419.0,322.0,159.0,34.0,3088.0
2017-06-19,21.2,0.163,560.0,,,0.98,39.57,3.84,236.0,2097.0,471.0,303.0,148.0,3255.0
2017-06-26,18.3,0.143,764.0,4.0,4.7,1.59,37.41,2.22,77.0,890.0,135.0,511.0,111.0,1724.0
2017-07-03,17.7,0.182,734.0,6.833333333,5.3,2.84,38.49,2.28,91.0,471.0,187.0,230.0,110.0,1089.0
2017-07-10,19.9,0.129,816.0,8.966666667,9.1,2.89,35.28,9.03,91.0,798.0,389.0,500.0,58.0,1836.0
2017-07-17,17.5,0.2,866.0,3.566666667,9.6,3.81,26.17,3.61,63.0,471.0,130.0,707.0,34.0,1405.0
2017-07-24,16.5,0.58,1084.0,3.0,2.2,4.28,47.58,2.48,53.0,337.0,149.0,332.0,5.0,876.0
2017-07-31,16.2,1.13,882.0,4.266666667,5.4,4.01,42.13,3.04,63.0,726.0,245.0,438.0,10.0,1482.0
2017-08-07,17.1,0.643,668.0,6.466666667,0.6,3.49,31.79,2.22,77.0,842.0,178.0,640.0,39.0,1776.0
2017-08-14,17.5,0.197,479.0,6.8,3.2,4.6,21.38,1.38,29.0,991.0,187.0,240.0,15.0,1462.0
2017-08-21,15.7,0.549,542.0,5.233333333,0.0,3.2,25.21,4.26,53.0,909.0,177.0,390.0,44.0,1573.0
2017-08-29,17.1,0.132,542.0,9.566666667,7.7,3.19,27.83,1.09,29.0,746.0,125.0,294.0,28.0,1222.0
2017-09-04,14.9,0.107,686.0,3.166666667,0.9,3.38,39.11,0.9,29.0,428.0,87.0,203.0,20.0,767.0
2017-09-11,14.0,0.557,610.0,4.1,6.4,3.06,21.84,1.42,313.0,779.0,433.0,904.0,10.0,2439.0
2017-09-18,12.4,0.19,652.0,3.466666667,3.8,3.73,40.59,0.67,14.0,346.0,63.0,183.0,10.0,616.0
2017-09-25,14.7,0.475,680.0,2.6,0.0,3.45,36.06,1.26,29.0,462.0,154.0,365.0,10.0,1020.0
